target_index,transform,representation,metric,bp,msp,difference_bp_minus_msp,relative_improvement_percent,msp_win
17,scale_1.10,concat,full_normalized_distance,0.8577557307012719,0.7572539719370073,0.10050175876426459,11.716827433141207,1.0
18,scale_1.10,concat,full_normalized_distance,0.8817821667944222,0.7409182889290818,0.14086387786534038,15.974906634511411,1.0
19,scale_1.10,concat,full_normalized_distance,0.8542313008549032,0.6918749756024778,0.16235632525242538,19.006131605075964,1.0
20,scale_1.10,concat,full_normalized_distance,0.7757305870147306,0.6643451986510156,0.11138538836371503,14.358772262960452,1.0
21,scale_1.10,concat,full_normalized_distance,0.827545611112756,0.7254553121504923,0.10209029896226374,12.33651627066997,1.0
22,scale_1.10,concat,full_normalized_distance,0.7329240222003014,0.6445185110971808,0.08840551110312056,12.062029408941862,1.0
23,scale_1.10,concat,full_normalized_distance,0.8965956342550435,0.7948018201293608,0.10179381412568267,11.353369371483366,1.0
24,scale_1.10,concat,full_normalized_distance,0.8369750954308013,0.6958709574328956,0.14110413799790567,16.858821578808037,1.0
25,scale_1.10,concat,full_normalized_distance,0.7414911316015272,0.583514250788039,0.15797688081348826,21.30529605553948,1.0
26,scale_1.10,concat,full_normalized_distance,0.7737930713553378,0.6109478532543159,0.16284521810102193,21.04506025306996,1.0
27,scale_1.10,concat,full_normalized_distance,0.8773676311065536,0.7611932360026351,0.11617439510391847,13.241244717139221,1.0
28,scale_1.10,concat,full_normalized_distance,0.8625393609726703,0.7622305300094246,0.10030883096324561,11.629478665183795,1.0
29,scale_1.10,concat,full_normalized_distance,0.9139864963331125,0.7357435663391106,0.17824292999400182,19.501702783237207,1.0
30,scale_1.10,concat,full_normalized_distance,0.8483934844175552,0.7466599877163784,0.10173349670117682,11.991310467323977,1.0
31,scale_1.10,concat,full_normalized_distance,0.8971724186516297,0.7619684445888582,0.13520397406277151,15.070010095252412,1.0
32,scale_1.10,concat,full_normalized_distance,0.8099534769590808,0.7063879173783988,0.10356555958068203,12.786605962775111,1.0
33,scale_1.10,concat,full_normalized_distance,0.8078590409173576,0.6760615831291144,0.13179745778824326,16.3144126775407,1.0
2,scale_1.10,concat,cp_eq1_optimized,0.22359268367290497,0.13408564031124115,0.08950704336166382,40.03129346226904,1.0
3,scale_1.10,concat,cp_eq1_optimized,0.19757984578609467,0.14589305222034454,0.05168679356575012,26.159952377655994,1.0
4,scale_1.10,concat,cp_eq1_optimized,0.20913760364055634,0.14592760801315308,0.06320999562740326,30.224117770680635,1.0
5,scale_1.10,concat,cp_eq1_optimized,0.1981411874294281,0.13044998049736023,0.06769120693206787,34.16311762835064,1.0
6,scale_1.10,concat,cp_eq1_optimized,0.19897021353244781,0.16984958946704865,0.02912062406539917,14.635670107728892,1.0
7,scale_1.10,concat,cp_eq1_optimized,0.21516618132591248,0.15105149149894714,0.06411468982696533,29.79775419704677,1.0
8,scale_1.10,concat,cp_eq1_optimized,0.1651684045791626,0.1367224007844925,0.028446003794670105,17.222424510896186,1.0
9,scale_1.10,concat,cp_eq1_optimized,0.2424478679895401,0.15572725236415863,0.08672061562538147,35.76876808368765,1.0
10,scale_1.10,concat,cp_eq1_optimized,0.17734242975711823,0.1184142678976059,0.05892816185951233,33.22846198728974,1.0
11,scale_1.10,concat,cp_eq1_optimized,0.2054394632577896,0.14487868547439575,0.06056077778339386,29.478648757520446,1.0
12,scale_1.10,concat,cp_eq1_optimized,0.2434992641210556,0.18704618513584137,0.05645307898521423,23.184086074657195,1.0
13,scale_1.10,concat,cp_eq1_optimized,0.2152213305234909,0.16530288755893707,0.04991844296455383,23.194003513919085,1.0
14,scale_1.10,concat,cp_eq1_optimized,0.24031463265419006,0.16154082119464874,0.07877381145954132,32.77944858753904,1.0
15,scale_1.10,concat,cp_eq1_optimized,0.2252197265625,0.14951585233211517,0.07570387423038483,33.61334079634465,1.0
16,scale_1.10,concat,cp_eq1_optimized,0.18973790109157562,0.10861086845397949,0.08112703263759613,42.75742072113108,1.0
17,scale_1.10,concat,cp_eq1_optimized,0.19143415987491608,0.14563609659671783,0.04579806327819824,23.923663001359664,1.0
18,scale_1.10,concat,cp_eq1_optimized,0.22431722283363342,0.1667834222316742,0.05753380060195923,25.648409816651984,1.0
19,scale_1.10,concat,cp_eq1_optimized,0.22635795176029205,0.1374499648809433,0.08890798687934875,39.27760707655966,1.0
20,scale_1.10,concat,cp_eq1_optimized,0.20641043782234192,0.12968939542770386,0.07672104239463806,37.16916799541911,1.0
21,scale_1.10,concat,cp_eq1_optimized,0.20117317140102386,0.15863505005836487,0.042538121342659,21.145026966667906,1.0
22,scale_1.10,concat,cp_eq1_optimized,0.16539162397384644,0.13217030465602875,0.03322131931781769,20.0864581406312,1.0
23,scale_1.10,concat,cp_eq1_optimized,0.2110425978899002,0.15682289004325867,0.05421970784664154,25.691357284499862,1.0
24,scale_1.10,concat,cp_eq1_optimized,0.19978603720664978,0.13389942049980164,0.06588661670684814,32.97858930870538,1.0
25,scale_1.10,concat,cp_eq1_optimized,0.19240300357341766,0.11336808651685715,0.07903491705656052,41.07779794923595,1.0
26,scale_1.10,concat,cp_eq1_optimized,0.21149584650993347,0.13711164891719818,0.07438419759273529,35.17052406458958,1.0
27,scale_1.10,concat,cp_eq1_optimized,0.19811974465847015,0.16625884175300598,0.03186090290546417,16.08163939451212,1.0
28,scale_1.10,concat,cp_eq1_optimized,0.18294884264469147,0.13681796193122864,0.04613088071346283,25.215180400349603,1.0
29,scale_1.10,concat,cp_eq1_optimized,0.23449277877807617,0.15668348968029022,0.07780928909778595,33.18195532626307,1.0
30,scale_1.10,concat,cp_eq1_optimized,0.22701621055603027,0.15615436434745789,0.07086184620857239,31.214443248214955,1.0
31,scale_1.10,concat,cp_eq1_optimized,0.204109787940979,0.1525888741016388,0.05152091383934021,25.241765404207726,1.0
32,scale_1.10,concat,cp_eq1_optimized,0.1894216239452362,0.1572231501340866,0.0321984738111496,16.998309453987435,1.0
33,scale_1.10,concat,cp_eq1_optimized,0.1800439953804016,0.1397736668586731,0.040270328521728516,22.36693783451131,1.0
2,scale_1.10,layer2_flat,bp_eq2_uniform,0.38406991958618164,0.2674596905708313,0.11661022901535034,30.361718809087964,1.0
3,scale_1.10,layer2_flat,bp_eq2_uniform,0.38551685214042664,0.25981247425079346,0.12570437788963318,32.606714127121634,1.0
4,scale_1.10,layer2_flat,bp_eq2_uniform,0.32819539308547974,0.24472038447856903,0.0834750086069107,25.43454611653095,1.0
5,scale_1.10,layer2_flat,bp_eq2_uniform,0.3562982380390167,0.22133402526378632,0.1349642127752304,37.87956222227297,1.0
6,scale_1.10,layer2_flat,bp_eq2_uniform,0.33899927139282227,0.24975872039794922,0.08924055099487305,26.324702890349435,1.0
7,scale_1.10,layer2_flat,bp_eq2_uniform,0.40334779024124146,0.2722967863082886,0.13105100393295288,32.490819859022075,1.0
8,scale_1.10,layer2_flat,bp_eq2_uniform,0.1989322006702423,0.1907331943511963,0.00819900631904602,4.121507876241612,1.0
9,scale_1.10,layer2_flat,bp_eq2_uniform,0.386038213968277,0.2759700119495392,0.11006820201873779,28.512255532168023,1.0
10,scale_1.10,layer2_flat,bp_eq2_uniform,0.42708349227905273,0.28832870721817017,0.13875478506088257,32.4889131912166,1.0
11,scale_1.10,layer2_flat,bp_eq2_uniform,0.2530724108219147,0.20747964084148407,0.0455927699804306,18.015701447730613,1.0
12,scale_1.10,layer2_flat,bp_eq2_uniform,0.34106555581092834,0.2445446103811264,0.09652094542980194,28.29982206793872,1.0
13,scale_1.10,layer2_flat,bp_eq2_uniform,0.42450928688049316,0.29840102791786194,0.12610825896263123,29.70683159585054,1.0
14,scale_1.10,layer2_flat,bp_eq2_uniform,0.35797756910324097,0.27864018082618713,0.07933738827705383,22.16267026886013,1.0
15,scale_1.10,layer2_flat,bp_eq2_uniform,0.23703338205814362,0.17204689979553223,0.06498648226261139,27.416594953024894,1.0
16,scale_1.10,layer2_flat,bp_eq2_uniform,0.33832675218582153,0.2121235877275467,0.12620316445827484,37.30215350767958,1.0
17,scale_1.10,layer2_flat,bp_eq2_uniform,0.38751161098480225,0.27306270599365234,0.1144489049911499,29.53431632667727,1.0
18,scale_1.10,layer2_flat,bp_eq2_uniform,0.40684112906455994,0.2589581608772278,0.14788296818733215,36.34907034276314,1.0
19,scale_1.10,layer2_flat,bp_eq2_uniform,0.33962973952293396,0.2003401666879654,0.13928957283496857,41.01218374757571,1.0
20,scale_1.10,layer2_flat,bp_eq2_uniform,0.2717546224594116,0.18953073024749756,0.08222389221191406,30.256667381579568,1.0
21,scale_1.10,layer2_flat,bp_eq2_uniform,0.327349990606308,0.23152588307857513,0.09582410752773285,29.27267764692999,1.0
22,scale_1.10,layer2_flat,bp_eq2_uniform,0.25980228185653687,0.17891395092010498,0.08088833093643188,31.134572936810148,1.0
23,scale_1.10,layer2_flat,bp_eq2_uniform,0.40997129678726196,0.313314825296402,0.09665647149085999,23.57639967677547,1.0
24,scale_1.10,layer2_flat,bp_eq2_uniform,0.3330382704734802,0.21289388835430145,0.12014438211917877,36.07524803320918,1.0
25,scale_1.10,layer2_flat,bp_eq2_uniform,0.2537187933921814,0.1349872201681137,0.11873157322406769,46.7965228890524,1.0
26,scale_1.10,layer2_flat,bp_eq2_uniform,0.28574639558792114,0.1635594367980957,0.12218695878982544,42.760629941805234,1.0
27,scale_1.10,layer2_flat,bp_eq2_uniform,0.3959602415561676,0.3000936806201935,0.09586656093597412,24.211158311997643,1.0
28,scale_1.10,layer2_flat,bp_eq2_uniform,0.3952430486679077,0.28282904624938965,0.11241400241851807,28.44174054347164,1.0
29,scale_1.10,layer2_flat,bp_eq2_uniform,0.43477824330329895,0.2632119655609131,0.17156627774238586,39.46064008136386,1.0
30,scale_1.10,layer2_flat,bp_eq2_uniform,0.34969645738601685,0.2555356025695801,0.09416085481643677,26.926453736483484,1.0
31,scale_1.10,layer2_flat,bp_eq2_uniform,0.420327365398407,0.2948136627674103,0.1255137026309967,29.860940058406626,1.0
32,scale_1.10,layer2_flat,bp_eq2_uniform,0.31789255142211914,0.21807989478111267,0.09981265664100647,31.398236981071797,1.0
33,scale_1.10,layer2_flat,bp_eq2_uniform,0.32610490918159485,0.195463627576828,0.13064128160476685,40.06112080073511,1.0
2,scale_1.10,layer2_flat,full_normalized_distance,0.8764358728237699,0.7313818299231002,0.1450540429006697,16.550445662745148,1.0
3,scale_1.10,layer2_flat,full_normalized_distance,0.8780852488687264,0.7208501567604649,0.15723509210826148,17.90658621251808,1.0
4,scale_1.10,layer2_flat,full_normalized_distance,0.8101794777522814,0.699600435217945,0.11057904253433637,13.648709399673326,1.0
5,scale_1.10,layer2_flat,full_normalized_distance,0.8441542963688767,0.6653330373035542,0.17882125906532254,21.183480299076717,1.0
6,scale_1.10,layer2_flat,full_normalized_distance,0.8234066691408592,0.7067654779316109,0.11664119120924832,14.16568453724207,1.0
7,scale_1.10,layer2_flat,full_normalized_distance,0.8981623352615511,0.7379658343152324,0.16019650094631865,17.83602970831436,1.0
8,scale_1.10,layer2_flat,full_normalized_distance,0.6307649335057274,0.6176296533541703,0.013135280151557072,2.0824366501371117,1.0
9,scale_1.10,layer2_flat,full_normalized_distance,0.8786787967946842,0.7429266611847217,0.13575213560996247,15.449574532242684,1.0
10,scale_1.10,layer2_flat,full_normalized_distance,0.9242115475139366,0.7593796247176641,0.16483192279627257,17.834869434328144,1.0
11,scale_1.10,layer2_flat,full_normalized_distance,0.7114385578838339,0.6441733320178414,0.06726522586599248,9.454818707883588,1.0
12,scale_1.10,layer2_flat,full_normalized_distance,0.8259122905138636,0.6993491408175553,0.12656314969630833,15.324042413439617,1.0
13,scale_1.10,layer2_flat,full_normalized_distance,0.9214220388947653,0.7725296472212079,0.1488923916735574,16.15897877285315,1.0
14,scale_1.10,layer2_flat,full_normalized_distance,0.8461413228335335,0.7465121309478998,0.09962919188563368,11.774533307495325,1.0
15,scale_1.10,layer2_flat,full_normalized_distance,0.6885250642614887,0.5865950899820629,0.10192997427942585,14.804105118323875,1.0
16,scale_1.10,layer2_flat,full_normalized_distance,0.8225895114646449,0.6513425945346223,0.17124691693002259,20.818028256268942,1.0
17,scale_1.10,layer2_flat,full_normalized_distance,0.8803540321766037,0.7390029851004019,0.14135104707620183,16.056159443782214,1.0
18,scale_1.10,layer2_flat,full_normalized_distance,0.9020433792945436,0.7196640339453234,0.18237934534922018,20.218467263919223,1.0
19,scale_1.10,layer2_flat,full_normalized_distance,0.8241719960335148,0.6329931542883626,0.1911788417451522,23.196473874992716,1.0
20,scale_1.10,layer2_flat,full_normalized_distance,0.7372307948796111,0.6156796736087647,0.12155112127084633,16.487526309929933,1.0
21,scale_1.10,layer2_flat,full_normalized_distance,0.8091353293563543,0.6804790710647538,0.12865625829160054,15.900462335983299,1.0
22,scale_1.10,layer2_flat,full_normalized_distance,0.7208360172140913,0.5981871796020122,0.12264883761207912,17.014804294314523,1.0
23,scale_1.10,layer2_flat,full_normalized_distance,0.9055068158630966,0.7915994255889806,0.113907390274116,12.579407275407174,1.0
24,scale_1.10,layer2_flat,full_normalized_distance,0.8161351241963309,0.6525241579501888,0.16361096624614213,20.047043852824437,1.0
25,scale_1.10,layer2_flat,full_normalized_distance,0.7123465356021343,0.519590646890634,0.1927558887115004,27.059286327306495,1.0
26,scale_1.10,layer2_flat,full_normalized_distance,0.755971422195206,0.5719430684921284,0.18402835370307757,24.34329503732412,1.0
27,scale_1.10,layer2_flat,full_normalized_distance,0.8898991421011345,0.7747176009620453,0.11518154113908918,12.943212965348572,1.0
28,scale_1.10,layer2_flat,full_normalized_distance,0.8890928507955822,0.7521024481403975,0.1369904026551847,15.407884849422446,1.0
29,scale_1.10,layer2_flat,full_normalized_distance,0.9325001268668,0.725550777769431,0.20694934909736895,22.192956669346174,1.0
30,scale_1.10,layer2_flat,full_normalized_distance,0.8362971450220512,0.7148924430564084,0.12140470196564279,14.516933686566212,1.0
31,scale_1.10,layer2_flat,full_normalized_distance,0.9168722543499798,0.767871946052739,0.14900030829724076,16.250934368464733,1.0
32,scale_1.10,layer2_flat,full_normalized_distance,0.7973613376909106,0.6604239468418944,0.13693739084901613,17.17381874137555,1.0
33,scale_1.10,layer2_flat,full_normalized_distance,0.8075950831717524,0.6252417573656257,0.18235332580612673,22.57979643582347,1.0
2,scale_1.10,layer2_flat,cp_eq1_optimized,0.22339606285095215,0.15290798246860504,0.0704880803823471,31.552964489378933,1.0
3,scale_1.10,layer2_flat,cp_eq1_optimized,0.20460636913776398,0.1486421823501587,0.055964186787605286,27.35212350581833,1.0
4,scale_1.10,layer2_flat,cp_eq1_optimized,0.1863749772310257,0.13797403872013092,0.048400938510894775,25.969654955685655,1.0
5,scale_1.10,layer2_flat,cp_eq1_optimized,0.1878432333469391,0.12657630443572998,0.061266928911209106,32.615989311536886,1.0
6,scale_1.10,layer2_flat,cp_eq1_optimized,0.19466127455234528,0.1613999903202057,0.03326128423213959,17.08674943614664,1.0
7,scale_1.10,layer2_flat,cp_eq1_optimized,0.2163630574941635,0.157356396317482,0.05900666117668152,27.272059222957008,1.0
8,scale_1.10,layer2_flat,cp_eq1_optimized,0.16373232007026672,0.14021694660186768,0.023515373468399048,14.362084076108895,1.0
9,scale_1.10,layer2_flat,cp_eq1_optimized,0.23057128489017487,0.15236887335777283,0.07820241153240204,33.91680432769937,1.0
10,scale_1.10,layer2_flat,cp_eq1_optimized,0.1997670978307724,0.14158399403095245,0.058183103799819946,29.125468824108875,1.0
11,scale_1.10,layer2_flat,cp_eq1_optimized,0.20709291100502014,0.15762147307395935,0.04947143793106079,23.88852312265902,1.0
12,scale_1.10,layer2_flat,cp_eq1_optimized,0.23220238089561462,0.17066477239131927,0.06153760850429535,26.50171297412073,1.0
13,scale_1.10,layer2_flat,cp_eq1_optimized,0.21347418427467346,0.15903136134147644,0.05444282293319702,25.503235024845612,1.0
14,scale_1.10,layer2_flat,cp_eq1_optimized,0.22119107842445374,0.15682591497898102,0.06436516344547272,29.099348809027664,1.0
15,scale_1.10,layer2_flat,cp_eq1_optimized,0.19617995619773865,0.13885654509067535,0.05732341110706329,29.219810330160456,1.0
16,scale_1.10,layer2_flat,cp_eq1_optimized,0.18101714551448822,0.10859641432762146,0.07242073118686676,40.0076639042296,1.0
17,scale_1.10,layer2_flat,cp_eq1_optimized,0.19324298202991486,0.13800255954265594,0.05524042248725891,28.58599153599358,1.0
18,scale_1.10,layer2_flat,cp_eq1_optimized,0.23264171183109283,0.15790955722332,0.07473215460777283,32.123282630292074,1.0
19,scale_1.10,layer2_flat,cp_eq1_optimized,0.18829143047332764,0.11400773376226425,0.07428369671106339,39.45144849339891,1.0
20,scale_1.10,layer2_flat,cp_eq1_optimized,0.1702050417661667,0.10876093059778214,0.06144411116838455,36.10005351806059,1.0
21,scale_1.10,layer2_flat,cp_eq1_optimized,0.18827781081199646,0.1383618414402008,0.049915969371795654,26.511870494061455,1.0
22,scale_1.10,layer2_flat,cp_eq1_optimized,0.1486869603395462,0.1174747571349144,0.031212203204631805,20.991890030668944,1.0
23,scale_1.10,layer2_flat,cp_eq1_optimized,0.21380949020385742,0.17243199050426483,0.04137749969959259,19.352508469080366,1.0
24,scale_1.10,layer2_flat,cp_eq1_optimized,0.17589209973812103,0.11737726628780365,0.05851483345031738,33.26745973076971,1.0
25,scale_1.10,layer2_flat,cp_eq1_optimized,0.15545275807380676,0.08954739570617676,0.06590536236763,42.39574979809307,1.0
26,scale_1.10,layer2_flat,cp_eq1_optimized,0.17902818322181702,0.11756628751754761,0.06146189570426941,34.33084925392693,1.0
27,scale_1.10,layer2_flat,cp_eq1_optimized,0.21894197165966034,0.1899075210094452,0.02903445065021515,13.261253851872606,1.0
28,scale_1.10,layer2_flat,cp_eq1_optimized,0.21822641789913177,0.16544781625270844,0.05277860164642334,24.185248584603865,1.0
29,scale_1.10,layer2_flat,cp_eq1_optimized,0.22347749769687653,0.1531718373298645,0.07030566036701202,31.459838727055903,1.0
